Name,Genus-3D,L-space
13n_2420,4,No
13n_2421,4,No
13n_2422,3,No
13n_2423,3,No
13n_2424,3,No
13n_2425,3,No
13n_2426,3,No
13n_2427,3,No
13n_2428,4,No
13n_2429,3,No
13n_2430,4,No
13n_2431,4,No
13n_2432,3,No
13n_2433,3,No
13n_2434,3,No
13n_2435,3,No
13n_2436,3,No
13n_2437,4,No
13n_2438,3,No
13n_2439,4,No
13n_2440,3,No
13n_2441,4,No
13n_2442,4,No
13n_2443,3,No
13n_2444,3,No
13n_2445,4,No
13n_2446,3,No
13n_2447,4,No
13n_2448,4,No
13n_2449,3,No
13n_2450,4,No
13n_2451,4,No
13n_2452,4,No
13n_2453,3,No
13n_2454,3,No
13n_2455,3,No
13n_2456,3,No
13n_2457,4,No
13n_2458,4,No
13n_2459,4,No
13n_2460,4,No
13n_2461,4,No
13n_2462,3,No
13n_2463,3,No
13n_2464,3,No
13n_2465,4,No
13n_2466,3,No
13n_2467,3,No
13n_2468,4,No
13n_2469,4,No
13n_2470,3,No
13n_2471,2,No
13n_2472,2,No
13n_2473,3,No
13n_2474,3,No
13n_2475,3,No
13n_2476,3,No
13n_2477,3,No
13n_2478,3,No
13n_2479,3,No
13n_2480,3,No
13n_2481,3,No
13n_2482,4,No
13n_2483,3,No
13n_2484,2,No
13n_2485,2,No
13n_2486,2,No
13n_2487,3,No
13n_2488,2,No
13n_2489,4,No
13n_2490,5,No
13n_2491,4,No
13n_2492,4,No
13n_2493,4,No
13n_2494,4,No
13n_2495,4,No
13n_2496,3,No
13n_2497,5,No
13n_2498,4,No
13n_2499,4,No
13n_2500,4,No
13n_2501,3,No
13n_2502,3,No
13n_2503,3,No
13n_2504,5,No
13n_2505,4,No
13n_2506,4,No
13n_2507,3,No
13n_2508,3,No
13n_2509,3,No
13n_2510,4,No
13n_2511,5,No
13n_2512,5,No
13n_2513,4,No
13n_2514,4,No
13n_2515,3,No
13n_2516,3,No
13n_2517,4,No
13n_2518,3,No
13n_2519,3,No
13n_2520,3,No
13n_2521,3,No
13n_2522,3,No
13n_2523,4,No
13n_2524,3,No
13n_2525,2,No
13n_2526,3,No
13n_2527,2,No
13n_2528,3,No
13n_2529,3,No
13n_2530,3,No
13n_2531,3,No
13n_2532,3,No
13n_2533,2,No
13n_2534,3,No
13n_2535,3,No
13n_2536,3,No
13n_2537,3,No
13n_2538,3,No
13n_2539,3,No
13n_2540,4,No
13n_2541,3,No
13n_2542,3,No
13n_2543,3,No
13n_2544,3,No
13n_2545,5,No
13n_2546,4,No
13n_2547,5,No
13n_2548,4,No
13n_2549,4,No
13n_2550,3,No
13n_2551,3,No
13n_2552,4,No
13n_2553,5,No
13n_2554,4,No
13n_2555,4,No
13n_2556,3,No
13n_2557,3,No
13n_2558,4,No
13n_2559,2,No
13n_2560,3,No
13n_2561,4,No
13n_2562,4,No
13n_2563,4,No
13n_2564,3,No
13n_2565,4,No
13n_2566,3,No
13n_2567,3,No
13n_2568,3,No
13n_2569,3,No
13n_2570,4,No
13n_2571,3,No
13n_2572,3,No
13n_2573,4,No
13n_2574,4,No
13n_2575,4,No
13n_2576,4,No
13n_2577,4,No
13n_2578,4,No
13n_2579,3,No
13n_2580,3,No
13n_2581,4,No
13n_2582,3,No
13n_2583,2,No
13n_2584,3,No
13n_2585,2,No
13n_2586,4,No
13n_2587,3,No
13n_2588,4,No
13n_2589,4,No
13n_2590,3,No
13n_2591,4,No
13n_2592,4,No
13n_2593,3,No
13n_2594,4,No
13n_2595,4,No
13n_2596,3,No
13n_2597,4,No
13n_2598,4,No
13n_2599,4,No
13n_2600,4,No
13n_2601,4,No
13n_2602,4,No
13n_2603,4,No
13n_2604,3,No
13n_2605,4,No
13n_2606,3,No
13n_2607,3,No
13n_2608,4,No
13n_2609,4,No
13n_2610,4,No
13n_2611,3,No
13n_2612,3,No
13n_2613,3,No
13n_2614,2,No
13n_2615,3,No
13n_2616,3,No
13n_2617,4,No
13n_2618,3,No
13n_2619,3,No
13n_2620,4,No
13n_2621,3,No
13n_2622,2,No
13n_2623,4,No
13n_2624,3,No
13n_2625,2,No
13n_2626,3,No
13n_2627,4,No
13n_2628,3,No
13n_2629,3,No
13n_2630,2,No
13n_2631,3,No
13n_2632,3,No
13n_2633,3,No
13n_2634,4,No
13n_2635,3,No
13n_2636,3,No
13n_2637,3,No
13n_2638,3,No
13n_2639,4,No
13n_2640,3,No
13n_2641,4,No
13n_2642,3,No
13n_2643,3,No
13n_2644,3,No
13n_2645,3,No
13n_2646,4,No
13n_2647,4,No
13n_2648,3,No
13n_2649,3,No
13n_2650,3,No
13n_2651,3,No
13n_2652,3,No
13n_2653,3,No
13n_2654,3,No
13n_2655,3,No
13n_2656,4,No
13n_2657,5,No
13n_2658,3,No
13n_2659,4,No
13n_2660,4,No
13n_2661,4,No
13n_2662,3,No
13n_2663,3,No
13n_2664,3,No
13n_2665,4,No
13n_2666,4,No
13n_2667,3,No
13n_2668,3,No
13n_2669,4,No
13n_2670,3,No
13n_2671,3,No
13n_2672,4,No
13n_2673,5,No
13n_2674,4,No
13n_2675,4,No
13n_2676,4,No
13n_2677,3,No
13n_2678,3,No
13n_2679,3,No
13n_2680,3,No
13n_2681,3,No
13n_2682,3,No
13n_2683,3,No
13n_2684,3,No
13n_2685,3,No
13n_2686,4,No
13n_2687,3,No
13n_2688,4,No
13n_2689,3,No
13n_2690,4,No
13n_2691,3,No
13n_2692,3,No
13n_2693,4,No
13n_2694,3,No
13n_2695,3,No
13n_2696,3,No
13n_2697,3,No
13n_2698,3,No
13n_2699,4,No
13n_2700,4,No
13n_2701,3,No
13n_2702,3,No
13n_2703,2,No
13n_2704,3,No
13n_2705,3,No
13n_2706,4,No
13n_2707,4,No
13n_2708,4,No
13n_2709,3,No
13n_2710,4,No
13n_2711,3,No
13n_2712,4,No
13n_2713,3,No
13n_2714,5,No
13n_2715,3,No
13n_2716,4,No
13n_2717,4,No
13n_2718,3,No
13n_2719,3,No
13n_2720,3,No
13n_2721,4,No
13n_2722,4,No
13n_2723,3,No
13n_2724,3,No
13n_2725,5,No
13n_2726,4,No
13n_2727,4,No
13n_2728,4,No
13n_2729,3,No
13n_2730,3,No
13n_2731,5,No
13n_2732,4,No
13n_2733,4,No
13n_2734,4,No
13n_2735,2,No
13n_2736,4,No
13n_2737,3,No
13n_2738,4,No
13n_2739,4,No
13n_2740,4,No
13n_2741,3,No
13n_2742,3,No
13n_2743,3,No
13n_2744,4,No
13n_2745,3,No
13n_2746,3,No
13n_2747,3,No
13n_2748,4,No
13n_2749,3,No
13n_2750,4,No
13n_2751,4,No
13n_2752,3,No
13n_2753,3,No
13n_2754,3,No
13n_2755,3,No
13n_2756,5,No
13n_2757,4,No
13n_2758,4,No
13n_2759,4,No
13n_2760,4,No
13n_2761,3,No
13n_2762,3,No
13n_2763,3,No
13n_2764,3,No
13n_2765,4,No
13n_2766,3,No
13n_2767,3,No
13n_2768,3,No
13n_2769,3,No
13n_2770,4,No
13n_2771,2,No
13n_2772,3,No
13n_2773,3,No
13n_2774,3,No
13n_2775,3,No
13n_2776,3,No
13n_2777,4,No
13n_2778,3,No
13n_2779,4,No
13n_2780,3,No
13n_2781,4,No
13n_2782,3,No
13n_2783,4,No
13n_2784,3,No
13n_2785,3,No
13n_2786,3,No
13n_2787,2,No
13n_2788,3,No
13n_2789,4,No
13n_2790,4,No
13n_2791,3,No
13n_2792,3,No
13n_2793,3,No
13n_2794,3,No
13n_2795,3,No
13n_2796,2,No
13n_2797,3,No
13n_2798,3,No
13n_2799,4,No
13n_2800,2,No
13n_2801,2,No
13n_2802,3,No
13n_2803,5,No
13n_2804,4,No
13n_2805,4,No
13n_2806,5,No
13n_2807,5,No
13n_2808,4,No
13n_2809,4,No
13n_2810,5,No
13n_2811,5,No
13n_2812,4,No
13n_2813,4,No
13n_2814,3,No
13n_2815,4,No
13n_2816,3,No
13n_2817,3,No
13n_2818,5,No
13n_2819,4,No
13n_2820,2,No
13n_2821,3,No
13n_2822,3,No
13n_2823,3,No
13n_2824,3,No
13n_2825,2,No
13n_2826,3,No
13n_2827,3,No
13n_2828,3,No
13n_2829,3,No
13n_2830,3,No
13n_2831,2,No
13n_2832,2,No
13n_2833,3,No
13n_2834,4,No
13n_2835,4,No
13n_2836,4,No
13n_2837,4,No
13n_2838,3,No
13n_2839,4,No
13n_2840,4,No
13n_2841,4,No
13n_2842,4,No
13n_2843,3,No
13n_2844,4,No
13n_2845,4,No
13n_2846,4,No
13n_2847,3,No
13n_2848,3,No
13n_2849,3,No
13n_2850,4,No
13n_2851,3,No
13n_2852,3,No
13n_2853,3,No
13n_2854,4,No
13n_2855,4,No
13n_2856,4,No
13n_2857,4,No
13n_2858,3,No
13n_2859,4,No
13n_2860,4,No
13n_2861,4,No
13n_2862,4,No
13n_2863,4,No
13n_2864,4,No
13n_2865,4,No
13n_2866,4,No
13n_2867,4,No
13n_2868,4,No
13n_2869,4,No
13n_2870,4,No
13n_2871,4,No
13n_2872,3,No
13n_2873,3,No
13n_2874,3,No
13n_2875,3,No
13n_2876,3,No
13n_2877,3,No
13n_2878,4,No
13n_2879,4,No
13n_2880,3,No
13n_2881,3,No
13n_2882,3,No
13n_2883,4,No
13n_2884,4,No
13n_2885,4,No
13n_2886,4,No
13n_2887,3,No
13n_2888,3,No
13n_2889,3,No
13n_2890,3,No
13n_2891,3,No
13n_2892,3,No
13n_2893,3,No
13n_2894,4,No
13n_2895,3,No
13n_2896,4,No
13n_2897,5,No
13n_2898,3,No
13n_2899,4,No
13n_2900,3,No
13n_2901,4,No
13n_2902,3,No
13n_2903,3,No
13n_2904,3,No
13n_2905,3,No
13n_2906,3,No
13n_2907,3,No
13n_2908,3,No
13n_2909,4,No
13n_2910,3,No
13n_2911,4,No
13n_2912,4,No
13n_2913,4,No
13n_2914,4,No
13n_2915,2,No
13n_2916,3,No
13n_2917,5,No
13n_2918,5,No
13n_2919,4,No
13n_2920,5,No
13n_2921,4,No
13n_2922,4,No
13n_2923,3,No
13n_2924,3,No
13n_2925,4,No
13n_2926,3,No
13n_2927,3,No
13n_2928,3,No
13n_2929,4,No
13n_2930,3,No
13n_2931,3,No
13n_2932,2,No
13n_2933,2,No
13n_2934,2,No
13n_2935,3,No
13n_2936,3,No
13n_2937,3,No
13n_2938,3,No
13n_2939,4,No
13n_2940,4,No
13n_2941,4,No
13n_2942,4,No
13n_2943,4,No
13n_2944,3,No
13n_2945,3,No
13n_2946,3,No
13n_2947,3,No
13n_2948,3,No
13n_2949,4,No
13n_2950,3,No
13n_2951,3,No
13n_2952,3,No
13n_2953,3,No
13n_2954,2,No
13n_2955,3,No
13n_2956,2,No
13n_2957,4,No
13n_2958,4,No
13n_2959,4,No
13n_2960,4,No
13n_2961,3,No
13n_2962,3,No
13n_2963,3,No
13n_2964,3,No
13n_2965,2,No
13n_2966,2,No
13n_2967,3,No
13n_2968,2,No
13n_2969,2,No
13n_2970,2,No
13n_2971,2,No
13n_2972,4,No
13n_2973,3,No
13n_2974,3,No
13n_2975,4,No
13n_2976,3,No
13n_2977,3,No
13n_2978,3,No
13n_2979,3,No
13n_2980,4,No
13n_2981,3,No
13n_2982,4,No
13n_2983,4,No
13n_2984,4,No
13n_2985,4,No
13n_2986,4,No
13n_2987,4,No
13n_2988,4,No
13n_2989,4,No
13n_2990,3,No
13n_2991,4,No
13n_2992,3,No
13n_2993,3,No
13n_2994,3,No
13n_2995,4,No
13n_2996,4,No
13n_2997,4,No
13n_2998,4,No
13n_2999,5,No
13n_3000,5,No
13n_3001,5,No
13n_3002,5,No
13n_3003,4,No
13n_3004,4,No
13n_3005,3,No
13n_3006,4,No
13n_3007,4,No
13n_3008,4,No
13n_3009,4,No
13n_3010,3,No
13n_3011,4,No
13n_3012,4,No
13n_3013,4,No
13n_3014,3,No
13n_3015,3,No
13n_3016,3,No
13n_3017,2,No
13n_3018,3,No
13n_3019,3,No
13n_3020,4,No
13n_3021,3,No
13n_3022,3,No
13n_3023,3,No
13n_3024,4,No
13n_3025,4,No
13n_3026,4,No
13n_3027,3,No
13n_3028,3,No
13n_3029,3,No
13n_3030,3,No
13n_3031,4,No
13n_3032,3,No
13n_3033,5,No
13n_3034,4,No
13n_3035,4,No
13n_3036,3,No
13n_3037,4,No
13n_3038,3,No
13n_3039,4,No
13n_3040,4,No
13n_3041,3,No
13n_3042,3,No
13n_3043,3,No
13n_3044,3,No
13n_3045,3,No
13n_3046,3,No
13n_3047,3,No
13n_3048,3,No
13n_3049,3,No
13n_3050,3,No
13n_3051,4,No
13n_3052,4,No
13n_3053,4,No
13n_3054,4,No
13n_3055,4,No
13n_3056,4,No
13n_3057,4,No
13n_3058,3,No
13n_3059,3,No
13n_3060,4,No
13n_3061,4,No
13n_3062,3,No
13n_3063,4,No
13n_3064,4,No
13n_3065,3,No
13n_3066,3,No
13n_3067,3,No
13n_3068,3,No
13n_3069,3,No
13n_3070,4,No
13n_3071,4,No
13n_3072,4,No
13n_3073,3,No
13n_3074,3,No
13n_3075,3,No
13n_3076,3,No
13n_3077,3,No
13n_3078,3,No
13n_3079,4,No
13n_3080,4,No
13n_3081,3,No
13n_3082,4,No
13n_3083,2,No
13n_3084,2,No
13n_3085,3,No
13n_3086,5,No
13n_3087,2,No
13n_3088,2,No
13n_3089,2,No
13n_3090,3,No
13n_3091,2,No
13n_3092,5,No
13n_3093,4,No
13n_3094,3,No
13n_3095,3,No
13n_3096,3,No
13n_3097,3,No
13n_3098,3,No
13n_3099,4,No
13n_3100,4,No
13n_3101,3,No
13n_3102,3,No
13n_3103,3,No
13n_3104,3,No
13n_3105,3,No
13n_3106,5,No
13n_3107,4,No
13n_3108,4,No
13n_3109,3,No
13n_3110,3,No
13n_3111,4,No
13n_3112,3,No
13n_3113,4,No
13n_3114,4,No
13n_3115,4,No
13n_3116,4,No
13n_3117,4,No
13n_3118,4,No
13n_3119,4,No
13n_3120,3,No
13n_3121,3,No
13n_3122,3,No
13n_3123,4,No
13n_3124,3,No
13n_3125,3,No
13n_3126,4,No
13n_3127,2,No
13n_3128,2,No
13n_3129,3,No
13n_3130,3,No
13n_3131,3,No
13n_3132,3,No
13n_3133,4,No
13n_3134,4,No
13n_3135,4,No
13n_3136,3,No
13n_3137,4,No
13n_3138,3,No
13n_3139,3,No
13n_3140,4,No
13n_3141,4,No
13n_3142,3,No
13n_3143,4,No
13n_3144,2,No
13n_3145,3,No
13n_3146,2,No
13n_3147,3,No
13n_3148,3,No
13n_3149,3,No
13n_3150,4,No
13n_3151,3,No
13n_3152,2,No
13n_3153,2,No
13n_3154,4,No
13n_3155,3,No
13n_3156,2,No
13n_3157,2,No
13n_3158,2,No
13n_3159,2,No
13n_3160,2,No
13n_3161,3,No
13n_3162,2,No
13n_3163,2,No
13n_3164,4,No
13n_3165,4,No
13n_3166,4,No
13n_3167,4,No
13n_3168,4,No
13n_3169,4,No
13n_3170,4,No
13n_3171,4,No
13n_3172,4,No
13n_3173,3,No
13n_3174,3,No
13n_3175,4,No
13n_3176,3,No
13n_3177,4,No
13n_3178,3,No
13n_3179,4,No
13n_3180,3,No
13n_3181,3,No
13n_3182,3,No
13n_3183,3,No
13n_3184,3,No
13n_3185,2,No
13n_3186,3,No
13n_3187,3,No
13n_3188,4,No
13n_3189,4,No
13n_3190,2,No
13n_3191,3,No
13n_3192,2,No
13n_3193,3,No
13n_3194,4,No
13n_3195,3,No
13n_3196,3,No
13n_3197,4,No
13n_3198,3,No
13n_3199,3,No
13n_3200,3,No
13n_3201,3,No
13n_3202,3,No
13n_3203,3,No
13n_3204,4,No
13n_3205,3,No
13n_3206,4,No
13n_3207,4,No
13n_3208,3,No
13n_3209,4,No
13n_3210,3,No
13n_3211,3,No
13n_3212,4,No
13n_3213,4,No
13n_3214,4,No
13n_3215,4,No
13n_3216,2,No
13n_3217,4,No
13n_3218,4,No
13n_3219,4,No
13n_3220,3,No
13n_3221,3,No
13n_3222,4,No
13n_3223,3,No
13n_3224,4,No
13n_3225,4,No
13n_3226,2,No
13n_3227,3,No
13n_3228,3,No
13n_3229,2,No
13n_3230,3,No
13n_3231,3,No
13n_3232,3,No
13n_3233,3,No
13n_3234,4,No
13n_3235,4,No
13n_3236,4,No
13n_3237,3,No
13n_3238,2,No
13n_3239,3,No
13n_3240,4,No
13n_3241,4,No
13n_3242,3,No
13n_3243,4,No
13n_3244,4,No
13n_3245,4,No
13n_3246,3,No
13n_3247,3,No
13n_3248,3,No
13n_3249,2,No
13n_3250,2,No
13n_3251,4,No
13n_3252,4,No
13n_3253,3,No
13n_3254,4,No
13n_3255,4,No
13n_3256,3,No
13n_3257,4,No
13n_3258,4,No
13n_3259,4,No
13n_3260,4,No
13n_3261,4,No
13n_3262,4,No
13n_3263,5,No
13n_3264,3,No
13n_3265,4,No
13n_3266,4,No
13n_3267,4,No
13n_3268,3,No
13n_3269,3,No
13n_3270,3,No
13n_3271,5,No
13n_3272,2,No
13n_3273,4,No
13n_3274,3,No
13n_3275,3,No
13n_3276,3,No
13n_3277,3,No
13n_3278,4,No
13n_3279,4,No
13n_3280,4,No
13n_3281,3,No
13n_3282,4,No
13n_3283,4,No
13n_3284,3,No
13n_3285,3,No
13n_3286,3,No
13n_3287,3,No
13n_3288,3,No
13n_3289,3,No
13n_3290,2,No
13n_3291,3,No
13n_3292,4,No
13n_3293,4,No
13n_3294,4,No
13n_3295,3,No
13n_3296,4,No
13n_3297,4,No
13n_3298,4,No
13n_3299,4,No
13n_3300,3,No
13n_3301,3,No
13n_3302,4,No
13n_3303,5,No
13n_3304,4,No
13n_3305,4,No
13n_3306,4,No
13n_3307,4,No
13n_3308,3,No
13n_3309,4,No
13n_3310,4,No
13n_3311,4,No
13n_3312,3,No
13n_3313,3,No
13n_3314,3,No
13n_3315,3,No
13n_3316,3,No
13n_3317,4,No
13n_3318,3,No
13n_3319,3,No
13n_3320,3,No
13n_3321,2,No
13n_3322,3,No
13n_3323,3,No
13n_3324,3,No
13n_3325,3,No
13n_3326,3,No
13n_3327,3,No
13n_3328,3,No
13n_3329,4,No
13n_3330,3,No
13n_3331,3,No
13n_3332,3,No
13n_3333,3,No
13n_3334,2,No
13n_3335,3,No
13n_3336,3,No
13n_3337,3,No
13n_3338,3,No
13n_3339,4,No
13n_3340,3,No
13n_3341,4,No
13n_3342,4,No
13n_3343,3,No
13n_3344,3,No
13n_3345,3,No
13n_3346,3,No
13n_3347,3,No
13n_3348,3,No
13n_3349,4,No
13n_3350,4,No
13n_3351,4,No
13n_3352,4,No
13n_3353,4,No
13n_3354,4,No
13n_3355,4,No
13n_3356,4,No
13n_3357,4,No
13n_3358,4,No
13n_3359,4,No
13n_3360,4,No
13n_3361,3,No
13n_3362,3,No
13n_3363,4,No
13n_3364,4,No
13n_3365,4,No
13n_3366,4,No
13n_3367,4,No
13n_3368,4,No
13n_3369,4,No
13n_3370,2,No
13n_3371,2,No
13n_3372,3,No
13n_3373,2,No
13n_3374,3,No
13n_3375,4,No
13n_3376,4,No
13n_3377,3,No
13n_3378,2,No
13n_3379,3,No
13n_3380,4,No
13n_3381,4,No
13n_3382,4,No
13n_3383,4,No
13n_3384,4,No
13n_3385,4,No
13n_3386,4,No
13n_3387,4,No
13n_3388,2,No
13n_3389,4,No
13n_3390,5,No
13n_3391,4,No
13n_3392,3,No
13n_3393,4,No
13n_3394,5,No
13n_3395,4,No
13n_3396,4,No
13n_3397,4,No
13n_3398,4,No
13n_3399,4,No
13n_3400,4,No
13n_3401,4,No
13n_3402,4,No
13n_3403,4,No
13n_3404,4,No
13n_3405,3,No
13n_3406,5,No
13n_3407,4,No
13n_3408,3,No
13n_3409,4,No
13n_3410,4,No
13n_3411,3,No
13n_3412,4,No
13n_3413,3,No
13n_3414,3,No
13n_3415,3,No
13n_3416,2,No
13n_3417,3,No
13n_3418,4,No
13n_3419,4,No
13n_3420,4,No
13n_3421,3,No
13n_3422,4,No
13n_3423,4,No
13n_3424,3,No
13n_3425,4,No
13n_3426,3,No
13n_3427,4,No
13n_3428,4,No
13n_3429,4,No
13n_3430,4,No
13n_3431,3,No
13n_3432,3,No
13n_3433,3,No
13n_3434,4,No
13n_3435,4,No
13n_3436,3,No
13n_3437,4,No
13n_3438,4,No
13n_3439,4,No
13n_3440,4,No
13n_3441,3,No
13n_3442,3,No
13n_3443,3,No
13n_3444,3,No
13n_3445,3,No
13n_3446,3,No
13n_3447,3,No
13n_3448,3,No
13n_3449,4,No
13n_3450,3,No
13n_3451,3,No
13n_3452,4,No
13n_3453,3,No
13n_3454,3,No
13n_3455,3,No
13n_3456,4,No
13n_3457,4,No
13n_3458,4,No
13n_3459,3,No
13n_3460,3,No
13n_3461,4,No
13n_3462,4,No
13n_3463,4,No
13n_3464,4,No
13n_3465,5,No
13n_3466,4,No
13n_3467,4,No
13n_3468,4,No
13n_3469,3,No
13n_3470,3,No
13n_3471,4,No
13n_3472,4,No
13n_3473,4,No
13n_3474,4,No
13n_3475,4,No
13n_3476,4,No
13n_3477,4,No
13n_3478,4,No
13n_3479,4,No
13n_3480,4,No
13n_3481,4,No
13n_3482,4,No
13n_3483,4,No
13n_3484,5,No
13n_3485,3,No
13n_3486,4,No
13n_3487,4,No
13n_3488,3,No
13n_3489,4,No
13n_3490,4,No
13n_3491,4,No
13n_3492,3,No
13n_3493,4,No
13n_3494,3,No
13n_3495,3,No
13n_3496,3,No
13n_3497,4,No
13n_3498,3,No
13n_3499,4,No
13n_3500,3,No
13n_3501,3,No
13n_3502,4,No
13n_3503,2,No
13n_3504,3,No
13n_3505,2,No
13n_3506,3,No
13n_3507,3,No
13n_3508,3,No
13n_3509,4,No
13n_3510,3,No
13n_3511,3,No
13n_3512,3,No
13n_3513,4,No
13n_3514,2,No
13n_3515,3,No
13n_3516,2,No
13n_3517,3,No
13n_3518,3,No
13n_3519,4,No
13n_3520,3,No
13n_3521,1,No
13n_3522,2,No
13n_3523,1,No
13n_3524,3,No
13n_3525,4,No
13n_3526,3,No
13n_3527,4,No
13n_3528,4,No
13n_3529,4,No
13n_3530,3,No
13n_3531,4,No
13n_3532,4,No
13n_3533,3,No
13n_3534,5,No
13n_3535,4,No
13n_3536,4,No
13n_3537,3,No
13n_3538,4,No
13n_3539,3,No
13n_3540,4,No
13n_3541,3,No
13n_3542,3,No
13n_3543,4,No
13n_3544,4,No
13n_3545,3,No
13n_3546,3,No
13n_3547,2,No
13n_3548,3,No
13n_3549,3,No
13n_3550,3,No
13n_3551,4,No
13n_3552,3,No
13n_3553,3,No
13n_3554,3,No
13n_3555,4,No
13n_3556,4,No
13n_3557,4,No
13n_3558,2,No
13n_3559,4,No
13n_3560,4,No
13n_3561,3,No
13n_3562,2,No
13n_3563,4,No
13n_3564,4,No
13n_3565,4,No
13n_3566,4,No
13n_3567,4,No
13n_3568,3,No
13n_3569,3,No
13n_3570,3,No
13n_3571,4,No
13n_3572,4,No
13n_3573,3,No
13n_3574,3,No
13n_3575,3,No
13n_3576,3,No
13n_3577,3,No
13n_3578,3,No
13n_3579,4,No
13n_3580,3,No
13n_3581,5,No
13n_3582,4,No
13n_3583,4,No
13n_3584,3,No
13n_3585,4,No
13n_3586,4,No
13n_3587,5,No
13n_3588,4,No
13n_3589,3,No
13n_3590,5,No
13n_3591,4,No
13n_3592,3,No
13n_3593,3,No
13n_3594,1,No
13n_3595,2,No
13n_3596,1,No
13n_3597,4,No
13n_3598,4,No
13n_3599,4,No
13n_3600,2,No
13n_3601,3,No
13n_3602,2,No
13n_3603,5,No
13n_3604,4,No
13n_3605,3,No
13n_3606,3,No
13n_3607,4,No
13n_3608,4,No
13n_3609,3,No
13n_3610,4,No
13n_3611,5,No
13n_3612,5,No
13n_3613,4,No
13n_3614,3,No
13n_3615,4,No
13n_3616,3,No
13n_3617,2,No
13n_3618,4,No
13n_3619,3,No
13n_3620,4,No
13n_3621,4,No
13n_3622,3,No
13n_3623,4,No
13n_3624,3,No
13n_3625,4,No
13n_3626,4,No
13n_3627,3,No
13n_3628,3,No
13n_3629,3,No
13n_3630,3,No
13n_3631,3,No
13n_3632,3,No
13n_3633,4,No
13n_3634,4,No
13n_3635,4,No
13n_3636,4,No
13n_3637,4,No
13n_3638,4,No
13n_3639,4,No
13n_3640,4,No
13n_3641,3,No
13n_3642,4,No
13n_3643,5,No
13n_3644,3,No
13n_3645,4,No
13n_3646,3,No
13n_3647,4,No
13n_3648,4,No
13n_3649,4,No
13n_3650,3,No
13n_3651,4,No
13n_3652,3,No
13n_3653,4,No
13n_3654,4,No
13n_3655,4,No
13n_3656,3,No
13n_3657,3,No
13n_3658,3,No
13n_3659,3,No
13n_3660,3,No
13n_3661,2,No
13n_3662,3,No
13n_3663,1,No
13n_3664,3,No
13n_3665,2,No
13n_3666,3,No
13n_3667,4,No
13n_3668,4,No
13n_3669,3,No
13n_3670,4,No
13n_3671,3,No
13n_3672,4,No
13n_3673,5,No
13n_3674,4,No
13n_3675,4,No
13n_3676,4,No
13n_3677,3,No
13n_3678,3,No
13n_3679,3,No
13n_3680,4,No
13n_3681,3,No
13n_3682,4,No
13n_3683,4,No
13n_3684,5,No
13n_3685,4,No
13n_3686,5,No
13n_3687,4,No
13n_3688,4,No
13n_3689,5,No
13n_3690,4,No
13n_3691,4,No
13n_3692,4,No
13n_3693,3,No
13n_3694,3,No
13n_3695,5,No
13n_3696,5,No
13n_3697,4,No
13n_3698,4,No
13n_3699,3,No
13n_3700,3,No
13n_3701,4,No
13n_3702,3,No
13n_3703,3,No
13n_3704,5,No
13n_3705,3,No
13n_3706,3,No
13n_3707,3,No
13n_3708,3,No
13n_3709,3,No
13n_3710,3,No
13n_3711,3,No
13n_3712,4,No
13n_3713,5,No
13n_3714,5,No
13n_3715,4,No
13n_3716,4,No
13n_3717,4,No
13n_3718,4,No
13n_3719,4,No
13n_3720,3,No
13n_3721,4,No
13n_3722,4,No
13n_3723,4,No
13n_3724,4,No
13n_3725,3,No
13n_3726,3,No
13n_3727,4,No
13n_3728,4,No
13n_3729,3,No
13n_3730,3,No
13n_3731,2,No
13n_3732,5,No
13n_3733,4,No
13n_3734,5,No
13n_3735,4,No
13n_3736,3,No
13n_3737,5,No
13n_3738,5,No
13n_3739,5,No
13n_3740,4,No
13n_3741,4,No
13n_3742,5,No
13n_3743,4,No
13n_3744,3,No
13n_3745,5,No
13n_3746,4,No
13n_3747,3,No
13n_3748,5,No
13n_3749,4,No
13n_3750,4,No
13n_3751,3,No
13n_3752,3,No
13n_3753,5,No
13n_3754,4,No
13n_3755,4,No
13n_3756,4,No
13n_3757,3,No
13n_3758,3,No
13n_3759,4,No
13n_3760,3,No
13n_3761,3,No
13n_3762,2,No
13n_3763,5,No
13n_3764,4,No
13n_3765,3,No
13n_3766,4,No
13n_3767,3,No
13n_3768,4,No
13n_3769,3,No
13n_3770,5,No
13n_3771,4,No
13n_3772,4,No
13n_3773,5,No
13n_3774,4,No
13n_3775,3,No
13n_3776,5,No
13n_3777,4,No
13n_3778,3,No
13n_3779,5,No
13n_3780,4,No
13n_3781,4,No
13n_3782,3,No
13n_3783,2,No
13n_3784,4,No
13n_3785,5,No
13n_3786,3,No
13n_3787,4,No
13n_3788,4,No
13n_3789,5,No
13n_3790,3,No
13n_3791,4,No
13n_3792,4,No
13n_3793,4,No
13n_3794,3,No
13n_3795,3,No
13n_3796,4,No
13n_3797,4,No
13n_3798,4,No
13n_3799,4,No
13n_3800,3,No
13n_3801,4,No
13n_3802,4,No
13n_3803,3,No
13n_3804,4,No
13n_3805,3,No
13n_3806,4,No
13n_3807,4,No
13n_3808,4,No
13n_3809,4,No
13n_3810,4,No
13n_3811,3,No
13n_3812,3,No
13n_3813,3,No
13n_3814,5,No
13n_3815,4,No
13n_3816,4,No
13n_3817,4,No
